movie_id,title,overview,genre_ids,split
1832,Scooby-Doo and the Ghoul School,"Scooby, Shaggy and Scrappy are on their way to a Miss Grimwood's Finishing School for Girls, where they've been hired as gym teachers. Once there,","[16, 10751, 10770, 9648, 14]",test
7530,Throw Momma from the Train,"Larry Donner, an author with a cruel ex-wife, teaches a writing workshop in which one of his students, Owen, is fed up with his domineering mother. When Owen watches a Hitchcock classic that seems to mirror his own life, he decides","[35, 80, 53]",test
7327,Force 10 from Navarone,"World War II, 1943. Mallory and Miller, the heroes who destroyed the guns of","[18, 12, 10752]",test
9367,Time Cut,"A teen in 2024 accidentally time-travels to 2003, days before a masked killer","[27, 878, 53]",test
6840,Windtalkers,"Joe Enders is a gung-ho Marine assigned to protect a ""windtalker"" - one of several Navajo Indians who were","[10752, 28]",test
7734,Ip Man: The Final Fight,Ip Man reluctantly begins a series of challenges from rival kung fu schools,"[28, 18]",test
2313,Z-O-M-B-I-E-S,"Two star-crossed freshmen – a zombie, Zed and a cheerleader, Addison – each outsiders in their unique ways, befriend each other and","[14, 35, 10749, 10770]",test
684,Life of Brian,"Brian Cohen is an average young Jewish man, but through a series of ridiculous events, he gains a reputation as the Messiah. When he's not dodging his followers or being scolded by his shrill mother, the",[35],test
169,Red Beard,"Aspiring to an easy job as personal physician to a wealthy family, Noboru Yasumoto is disappointed when his first post after medical school takes him to a small country clinic under the gruff doctor Red Beard. Yasumoto rebels",[18],test
1443,Free Guy,"A bank teller discovers he is actually a background player in an open-world video game, and decides to become the hero of his own story. Now,","[35, 12, 878]",test
5612,The Son of Bigfoot,"Teenage outsider Adam sets out on an epic and daring quest to uncover the mystery behind his long-lost dad, only to find out that he is none other than the legendary Bigfoot! He has been hiding deep in the forest for years to protect himself and his family from HairCo., a giant corporation eager","[10751, 16, 35]",test
3381,Martin Eden,"The tale of an individualist proletarian in a time marked by the rise of mass political movements. In early 20th-century Italy, illiterate sailor","[10749, 18]",test
6677,Roald Dahl's The Witches,"In late 1967, a young orphaned boy goes to live with his loving grandma in the rural Alabama town of Demopolis. As the boy and his grandmother encounter some deceptively","[35, 14, 10751, 27]",test
6123,Fantozzi Still Suffers,"After a hard day at work and a condominium-board meeting, accountant Ugo Fantozzi goes on",[35],test
3317,Brain on Fire,"Susannah Cahalan, an up-and-coming journalist at the New York Post becomes plagued by",[18],test
4636,Frankie and Johnny,"When Johnny is released from prison following a forgery charge, he quickly lands a job as a short-order cook at a New York diner. Following a brief fling with waitress Cora, he","[18, 10749, 35]",test
923,Time of the Gypsies,"In this luminous tale set in the former Yugoslavia, Perhan, an engaging young Romany with telekinetic powers, is","[18, 35, 80, 14]",test
5063,The Words,The Words follows young writer Rory Jansen who finally achieves long sought after literary success after publishing the next great American novel. There's only one catch - he didn't write it. As the past comes back to haunt,"[18, 53]",test
3713,The Three Musketeers: D'Artagnan,"D'Artagnan, a spirited young Gascon, is left for dead after trying to save a noblewoman from being kidnapped. Once in Paris, he tries by all means to find his attackers, unaware that his quest will lead him to the very heart","[12, 28, 18, 36]",test
7235,The Astronaut Farmer,"Texan Charles Farmer left the Air Force as a young man to save the family ranch when his dad died. Like most American ranchers, he owes his bank. Unlike most, he's an astrophysicist with a rocket in his barn - one","[878, 12, 35, 18]",test
2570,Utøya: July 22,The movie tells the story about a girl who has to hide and survive from a right wing terrorist,"[36, 18]",test
8696,The Jungle Book 2,"Mowgli has been living in the man-village with his little stepbrother Ranjan and his best friend Shanti. But the man-cub still has that jungle rhythm in his heart, and he misses his old","[10751, 16, 12]",test
3942,Locke,"Ivan Locke has worked hard to craft a good life for himself. Tonight, that life will collapse around him. On the eve of the biggest","[18, 53]",test
5856,Beverly Hills Cop II,Axel Foley returns to the land of sunshine and palm trees to investigate the near-fatal shooting of police Captain Andrew Bogomil. With the help of Sgt. Taggart and,"[28, 35, 80]",test
2986,Starred Up,"19-year-old Eric, arrogant and ultra-violent, is prematurely transferred to the same adult prison facility as his estranged father. As his explosive temper quickly finds him enemies in both prison authorities and fellow inmates — and his already volatile relationship with his father is pushed past breaking point — Eric is approached",[18],test
1224,Anonymously Yours,"After an accidental text message turns into a digital friendship, Vale and Alex","[18, 10749]",test
8447,Beyond Re-Animator,"Once again tampering with mother nature to disastrous results, Dr. Herbert West continues his research while serving time in a maximum security prison for his previous exploits. West's","[27, 878, 35]",test
2611,Toy Story of Terror!,What starts out as a fun road trip for the Toy Story gang takes an unexpected turn for the worse when the trip detours to a roadside motel. After one of the,"[12, 16, 35, 10751]",test
4338,City of Angels,"When a guardian angel – who invisibly watches over the citizens of Los Angeles – becomes captivated by a strong-willed heart surgeon, he ponders trading in","[10749, 18, 14]",test
269,For a Few Dollars More,"Two bounty hunters both pursue the brutal and sadistic bandit,",[37],test
9122,Miss Congeniality 2: Armed and Fabulous,"After her triumph at the Miss United States pageant, FBI agent Gracie Hart becomes an overnight sensation -- and the new ""face","[28, 35]",test
4983,21,"Ben Campbell is a young, highly intelligent student at M.I.T. who strives to succeed. Wanting a scholarship to transfer to Harvard School of Medicine to become a doctor, Ben learns that he cannot afford the $300,000 tuition as he comes","[18, 80]",test
7521,Bad Lieutenant: Port of Call - New Orleans,"Terrence McDonagh is a New Orleans Police sergeant, who receives a medal and a promotion to lieutenant for heroism during Hurricane Katrina. Due to his heroic act, McDonagh injures","[18, 80]",test
9100,The Jack in the Box,"When a vintage Jack-in-the-box is un-earthed and opened, it's new owners soon have reason",[27],test
4660,The Mummy,An ancient Egyptian priest named Imhotep is revived when an archaeological expedition finds his mummy and one of the archaeologists accidentally reads,"[27, 14]",test
5841,Just Wright,"Physical therapist Leslie Wright lands the dream job of working with basketball superstar Scott McKnight, helping him recover from a career-threatening injury. All goes well and soon Leslie finds herself falling in love with","[10749, 35]",test
3986,The X-Files,"Mulder and Scully, now taken off the FBI's X Files cases, must find a way to fight the shadowy elements","[9648, 878, 53]",test
144,Vertigo,A retired San Francisco detective suffering from acrophobia investigates the strange activities of,"[9648, 10749, 53]",test
3414,Anplagghed al Cinema,"A queue at the ATM machine, a displaced family after a seismic shock that has half-washed their home, a tour within an art gallery, moments","[35, 14]",test
3086,"The Legend of Al, John and Jack","Hapless Depression-era gangsters Al, John and Jack find out their boss wants to get rid of them and come","[35, 80]",test
5530,Black Rain,"Two New York cops get involved in a gang war between members of the Yakuza, the Japanese Mafia. They arrest one of their killers and are ordered to escort him back to Japan. However, in Japan he manages","[18, 28, 53]",test
4848,Oliver & Company,"A young cat named Oliver is left alone in a kitten box, while all the other young cats have new owners. A big dog named Dodger shows him how to get food and later Oliver lives with him, his owner Fagin and Fagin's other dogs Tito, Rita, Einstein, and Francis. Fagin has one problem besides being","[16, 35, 10751]",test
8399,The Men Who Stare at Goats,"A reporter in Iraq might just have the story of a lifetime when he meets Lyn Cassady, a guy who claims to","[35, 10752]",test
616,Into the Wild,"After graduating from Emory University in 1992, top student and athlete Christopher McCandless abandons his possessions, gives","[12, 18]",test
1632,Crush,"When an aspiring young artist is forced to join her high school track team, she uses it as an opportunity to pursue the girl","[35, 10749]",test
5034,The Replacements,Maverick old-guard coach Jimmy McGinty is hired in the wake of a players' strike to help the Washington Sentinels advance to the playoffs. But that impossible dream hinges on whether his replacements can hunker down and do the job.,[35],test
8507,Cyrus,"With John's social life at a standstill and his ex-wife about to get remarried, a down on his luck divorcée finally meets the woman of his dreams, only to discover she has another man","[35, 18, 10749]",test
4975,Fear Street: 1994,"After a series of brutal slayings, a teen and her friends take","[27, 9648]",test
5437,Annabelle: Creation,"Several years after the tragic death of their little girl, a doll maker and his wife welcome a nun and",[27],test
